Pane,"Cumulative biomass",,,,,,,,,,,,,,,,,,,,,
Data,"1: Seabirds","2: Whales","3: Seals","4: JuvRoundfish1","5: AduRoundfish1","6: JuvRoundfish2","7: AduRoundfish2","8: JuvFlatfish1","9: AduFlatfish1","10: JuvFlatfish2","11: AduFlatfish2","12: OtherGroundfish","13: Foragefish1","14: Foragefish2","15: OtherForagefish","16: Megabenthos","17: Shellfish","18: Macrobenthos","19: Zooplankton","20: Phytoplankton","21: Detritus","22: Discards"
2.16666666666667,0.0149372247979045,0.454371511936188,0.0249968115240335,0.130425497889519,1.39001536369324,1.24044466018677,5.5586895942688,0.0698528811335564,5.76694107055664,0.0963182970881462,0.739998817443848,7.39981460571289,5.09994983673096,4.69994735717773,5.09740781784058,19.7654342651367,7.00005102157593,17.3989791870117,22.9976615905762,10.0006198883057,0,0
2.25,0.0149372341111302,0.454371482133865,0.0249969270080328,0.130423545837402,1.39000463485718,1.24131727218628,5.55828619003296,0.0698540806770325,5.76692819595337,0.0963209345936775,0.739996194839478,7.39975023269653,5.09993505477905,4.69993114471436,5.09689235687256,19.7654228210449,7.0000581741333,17.3988494873047,22.9974460601807,10.0007038116455,0,0
2.33333333333333,0.0149372396990657,0.454371422529221,0.0249970462173224,0.13042151927948,1.38999152183533,1.24211704730988,5.55780839920044,0.0698554441332817,5.76691436767578,0.0963241904973984,0.739993333816528,7.39967823028564,5.09992218017578,4.69991636276245,5.09636688232422,19.7654285430908,7.00006771087646,17.3987483978271,22.9972724914551,10.0007801055908,0,0
2.41666666666667,0.0149372415617108,0.454371362924576,0.0249971672892571,0.130419492721558,1.38997614383698,1.24283719062805,5.55725288391113,0.0698569789528847,5.76689958572388,0.0963280573487282,0.739990293979645,7.39960145950317,5.09991312026978,4.69990491867065,5.09584379196167,19.7654609680176,7.00008010864258,17.3986835479736,22.9971389770508,10.000846862793,0,0
2.5,0.0149372396990657,0.454371303319931,0.0249972883611918,0.130417466163635,1.3899587392807,1.24347651004791,5.55661725997925,0.0698587149381638,5.76688480377197,0.0963324978947639,0.739987075328827,7.39952325820923,5.09990930557251,4.6998987197876,5.09533452987671,19.7655296325684,7.00009489059448,17.3986587524414,22.9970474243164,10.0009002685547,0,0
2.58333333333333,0.0149372331798077,0.454371213912964,0.0249974075704813,0.130415514111519,1.3899393081665,1.24403846263885,5.55590009689331,0.0698606371879578,5.76686954498291,0.0963374897837639,0.739983677864075,7.39944791793823,5.09991312026978,4.69989967346191,5.09484958648682,19.7656440734863,7.00011157989502,17.3986759185791,22.9969902038574,10.0009422302246,0,0
2.66666666666667,0.0149372229352593,0.454371124505997,0.0249975230544806,0.130413621664047,1.38991820812225,1.24453067779541,5.55509948730469,0.0698627606034279,5.76685476303101,0.0963430106639862,0.739980101585388,7.39937925338745,5.09992599487305,4.69990921020508,5.09439659118652,19.7658157348633,7.00012969970703,17.3987407684326,22.9969635009766,10.0009717941284,0,0
2.75,0.0149372080340981,0.454371005296707,0.0249976348131895,0.130411803722382,1.38989555835724,1.24496269226074,5.55421590805054,0.0698650777339935,5.76684093475342,0.0963489934802055,0.739976346492767,7.39932298660278,5.09995031356812,4.69992971420288,5.0939826965332,19.766056060791,7.00014877319336,17.3988513946533,22.9969635009766,10.0009918212891,0,0
2.83333333333333,0.0149371894076467,0.454370886087418,0.0249977391213179,0.130410090088844,1.38987171649933,1.24534618854523,5.5532488822937,0.0698675885796547,5.76682758331299,0.0963554084300995,0.739972472190857,7.39928483963013,5.09998798370361,4.69996356964111,5.09361219406128,19.7663745880127,7.00016832351685,17.3990058898926,22.9969787597656,10.0010032653809,0,0
2.91666666666667,0.0149371670559049,0.454370766878128,0.0249978359788656,0.130408450961113,1.38984704017639,1.24569344520569,5.55219888687134,0.0698702931404114,5.76681613922119,0.0963621959090233,0.739968419075012,7.39927053451538,5.10004091262817,4.70001220703125,5.09328842163086,19.7667846679688,7.00018787384033,17.3992042541504,22.9970054626465,10.0010070800781,0,0
3,0.0149371419101954,0.454370617866516,0.0249979253858328,0.130406886339188,1.3898218870163,1.24601674079895,5.55106687545776,0.069873183965683,5.76680660247803,0.0963693186640739,0.739964187145233,7.3992862701416,5.10011100769043,4.70007753372192,5.09301233291626,19.7672958374023,7.0002064704895,17.3994407653809,22.9970397949219,10.0010051727295,0,0
3.08333333333333,0.0149371139705181,0.454370468854904,0.0249980054795742,0.130404949188232,1.38979697227478,1.24524664878845,5.55093383789063,0.0698725581169128,5.76680278778076,0.0963767170906067,0.73995977640152,7.399338722229,5.10020017623901,4.70016145706177,5.09278392791748,19.7679176330566,7.0002236366272,17.3997116088867,22.9970703125,10.0010004043579,0,0
3.16666666666667,0.0149370841681957,0.45437029004097,0.0249980762600899,0.130403086543083,1.38977241516113,1.24402451515198,5.5513162612915,0.0698696225881577,5.76680374145508,0.0963843390345573,0.739955127239227,7.39940595626831,5.10029649734497,4.70025205612183,5.09260225296021,19.7685832977295,7.00023746490479,17.3999347686768,22.9971332550049,10.0009899139404,0,0
3.25,0.0149370543658733,0.454370111227036,0.0249981377273798,0.130401462316513,1.38974797725677,1.24305737018585,5.55158805847168,0.0698672905564308,5.76680564880371,0.0963920801877975,0.739950180053711,7.39947080612183,5.10039091110229,4.70034074783325,5.09246492385864,19.7692394256592,7.00024604797363,17.4000663757324,22.9972343444824,10.0009717941284,0,0
