EwE version,"6.4.11414.0 (compiled 10/10/2014)"
Date,"7/2/2015 1:56:55 PM"
ModelName,REcosystem
EcosimScenario,"Double F on shellfish"
TimeSeries,(none)
StartYear,0

Data, Biomass

Seabirds,Whales,Seals,JuvRoundfish1,AduRoundfish1,JuvRoundfish2,AduRoundfish2,JuvFlatfish1,AduFlatfish1,JuvFlatfish2,AduFlatfish2,OtherGroundfish,Foragefish1,Foragefish2,OtherForagefish,Megabenthos,Shellfish,Macrobenthos,Zooplankton,Phytoplankton,Detritus,Discards
0.0149372, 0.4543707, 0.02499751, 0.1304109, 1.389907, 1.245497, 5.554894, 0.06985801, 5.766655, 0.09635061, 0.7399688, 7.399126, 5.099815, 4.699796, 5.094243, 19.76386, 6.999828, 17.39739, 22.99684, 10.00103, 3636.456, 1.21826
0.01493718, 0.4543706, 0.02499762, 0.1304092, 1.389883, 1.245928, 5.554006, 0.06986037, 5.766635, 0.09635661, 0.739965, 7.399052, 5.099836, 4.699814, 5.093832, 19.76406, 6.999847, 17.3976, 22.99685, 10.00105, 3636.462, 1.218227
0.01493716, 0.4543704, 0.02499772, 0.1304076, 1.389858, 1.24631, 5.553036, 0.06986295, 5.766618, 0.09636306, 0.7399609, 7.398997, 5.099872, 4.699846, 5.093466, 19.76436, 6.999867, 17.39784, 22.99686, 10.00106, 3636.467, 1.218194
0.01493713, 0.4543703, 0.02499782, 0.130406, 1.389832, 1.246656, 5.551983, 0.06986574, 5.766602, 0.09636991, 0.7399567, 7.398967, 5.099922, 4.699893, 5.093147, 19.76476, 6.999887, 17.39812, 22.99689, 10.00106, 3636.469, 1.218161
0.0149371, 0.4543701, 0.0249979, 0.1304045, 1.389805, 1.246978, 5.550849, 0.06986873, 5.766589, 0.09637713, 0.7399524, 7.398968, 5.09999, 4.699957, 5.092876, 19.76527, 6.999905, 17.39842, 22.99692, 10.00106, 3636.47, 1.218129
0.01493706, 0.4543699, 0.02499798, 0.1304027, 1.389779, 1.24621, 5.550711, 0.06986823, 5.766582, 0.09638463, 0.7399479, 7.399006, 5.100078, 4.70004, 5.092653, 19.76589, 6.999922, 17.39874, 22.99695, 10.00105, 3636.469, 1.218098
0.01493703, 0.4543698, 0.02499805, 0.1304009, 1.389752, 1.244992, 5.551086, 0.06986543, 5.766579, 0.09639236, 0.7399431, 7.39906, 5.100173, 4.70013, 5.092477, 19.76657, 6.999935, 17.39899, 22.99701, 10.00105, 3636.466, 1.21808
0.01493699, 0.4543695, 0.0249981, 0.1303993, 1.389726, 1.244029, 5.551351, 0.06986325, 5.766578, 0.09640022, 0.739938, 7.399113, 5.100266, 4.700217, 5.092346, 19.76723, 6.999943, 17.39915, 22.9971, 10.00103, 3636.461, 1.218074
0.01493696, 0.4543693, 0.02499816, 0.1303979, 1.389701, 1.24329, 5.551524, 0.06986155, 5.766578, 0.09640814, 0.7399324, 7.399161, 5.100356, 4.700302, 5.092253, 19.76788, 6.999946, 17.39921, 22.99721, 10.00101, 3636.456, 1.218074
0.01493692, 0.4543691, 0.0249982, 0.1303967, 1.389676, 1.242752, 5.551618, 0.06986024, 5.766578, 0.09641603, 0.7399263, 7.399204, 5.100442, 4.700382, 5.092194, 19.76849, 6.999944, 17.3992, 22.99732, 10.00098, 3636.451, 1.218078
0.01493689, 0.4543688, 0.02499825, 0.1303954, 1.389651, 1.242393, 5.55164, 0.06985926, 5.766578, 0.09642384, 0.7399197, 7.399243, 5.100524, 4.700458, 5.09216, 19.76906, 6.999939, 17.39915, 22.99741, 10.00095, 3636.446, 1.218084
0.01493685, 0.4543685, 0.0249983, 0.1303942, 1.389628, 1.242188, 5.551599, 0.06985854, 5.766578, 0.09643152, 0.7399126, 7.39928, 5.100604, 4.70053, 5.092144, 19.7696, 6.99993, 17.39905, 22.99748, 10.00092, 3636.442, 1.21809
0.01493682, 0.4543683, 0.02499834, 0.130393, 1.389605, 1.242116, 5.5515, 0.06985804, 5.766576, 0.09643903, 0.7399048, 7.399315, 5.10068, 4.7006, 5.092141, 19.7701, 6.999919, 17.39894, 22.99752, 10.0009, 3636.438, 1.218097
0.01493679, 0.454368, 0.02499839, 0.1303919, 1.389583, 1.242153, 5.551352, 0.06985774, 5.766574, 0.09644631, 0.7398965, 7.399353, 5.100755, 4.700668, 5.092144, 19.77057, 6.999906, 17.39882, 22.99753, 10.00088, 3636.434, 1.218104
0.01493676, 0.4543677, 0.02499843, 0.1303907, 1.389561, 1.242277, 5.55116, 0.06985757, 5.766572, 0.09645337, 0.7398877, 7.399395, 5.10083, 4.700735, 5.092147, 19.77101, 6.999891, 17.3987, 22.99752, 10.00087, 3636.43, 1.218111
0.01493674, 0.4543674, 0.02499847, 0.1303895, 1.38954, 1.242465, 5.550933, 0.06985753, 5.766568, 0.09646019, 0.7398782, 7.399444, 5.100904, 4.700802, 5.092147, 19.77143, 6.999876, 17.39858, 22.9975, 10.00087, 3636.428, 1.218118
0.01493672, 0.4543671, 0.02499852, 0.1303883, 1.389521, 1.242695, 5.550677, 0.06985759, 5.766563, 0.09646676, 0.7398682, 7.399501, 5.10098, 4.700871, 5.092142, 19.77184, 6.999859, 17.39847, 22.99745, 10.00087, 3636.427, 1.218125
0.01493669, 0.4543668, 0.02499857, 0.1303871, 1.389502, 1.242948, 5.5504, 0.06985771, 5.766558, 0.0964731, 0.7398577, 7.399568, 5.101058, 4.70094, 5.09213, 19.77223, 6.999843, 17.39837, 22.9974, 10.00088, 3636.427, 1.218131
0.01493668, 0.4543665, 0.02499862, 0.1303859, 1.389484, 1.243207, 5.55011, 0.06985788, 5.766553, 0.0964792, 0.7398467, 7.399646, 5.101137, 4.701012, 5.092111, 19.77262, 6.999826, 17.39828, 22.99734, 10.00089, 3636.427, 1.218138
0.01493666, 0.4543663, 0.02499866, 0.1303847, 1.389467, 1.243458, 5.549812, 0.06985807, 5.766547, 0.09648508, 0.7398352, 7.399737, 5.101219, 4.701086, 5.092084, 19.77301, 6.99981, 17.39821, 22.99728, 10.00091, 3636.428, 1.218146
0.01493665, 0.454366, 0.02499871, 0.1303836, 1.38945, 1.243689, 5.549513, 0.06985828, 5.766542, 0.09649075, 0.7398232, 7.39984, 5.101304, 4.701162, 5.092052, 19.7734, 6.999794, 17.39815, 22.99722, 10.00092, 3636.43, 1.218153
0.01493664, 0.4543657, 0.02499876, 0.1303825, 1.389435, 1.243893, 5.549218, 0.06985848, 5.766536, 0.09649622, 0.7398107, 7.399956, 5.101392, 4.701242, 5.092016, 19.77379, 6.999779, 17.39811, 22.99716, 10.00094, 3636.432, 1.218162
0.01493663, 0.4543655, 0.02499881, 0.1303814, 1.38942, 1.244063, 5.548933, 0.06985868, 5.766531, 0.09650152, 0.7397977, 7.400084, 5.101483, 4.701324, 5.091977, 19.77419, 6.999764, 17.39808, 22.99711, 10.00096, 3636.434, 1.218171
0.01493663, 0.4543652, 0.02499886, 0.1303804, 1.389406, 1.244197, 5.54866, 0.06985884, 5.766526, 0.09650666, 0.7397842, 7.400226, 5.101577, 4.701408, 5.091937, 19.7746, 6.99975, 17.39805, 22.99707, 10.00097, 3636.437, 1.218181
0.01493663, 0.4543649, 0.02499891, 0.1303795, 1.389393, 1.244295, 5.548404, 0.06985898, 5.766521, 0.09651166, 0.7397703, 7.400379, 5.101674, 4.701495, 5.091897, 19.77501, 6.999736, 17.39803, 22.99704, 10.00099, 3636.439, 1.218192
0.01493663, 0.4543647, 0.02499895, 0.1303787, 1.389381, 1.244357, 5.548168, 0.06985907, 5.766517, 0.09651653, 0.7397558, 7.400543, 5.101772, 4.701584, 5.09186, 19.77543, 6.999722, 17.39802, 22.99701, 10.001, 3636.442, 1.218205
0.01493664, 0.4543644, 0.024999, 0.1303779, 1.38937, 1.244387, 5.547952, 0.06985911, 5.766512, 0.09652129, 0.7397408, 7.400717, 5.101873, 4.701674, 5.091825, 19.77585, 6.999709, 17.39801, 22.997, 10.00101, 3636.444, 1.218218
0.01493665, 0.4543641, 0.02499904, 0.1303772, 1.38936, 1.244388, 5.547758, 0.0698591, 5.766509, 0.09652595, 0.7397253, 7.4009, 5.101975, 4.701765, 5.091794, 19.77627, 6.999696, 17.39799, 22.99698, 10.00102, 3636.446, 1.218233
0.01493666, 0.4543639, 0.02499908, 0.1303766, 1.389351, 1.244365, 5.547588, 0.06985904, 5.766506, 0.09653052, 0.7397093, 7.401092, 5.102078, 4.701857, 5.091766, 19.77668, 6.999682, 17.39798, 22.99697, 10.00103, 3636.448, 1.218248
0.01493668, 0.4543636, 0.02499912, 0.130376, 1.389342, 1.244321, 5.547443, 0.06985893, 5.766503, 0.09652574, 0.739702, 7.401291, 5.102181, 4.701949, 5.091743, 19.7771, 6.999669, 17.39796, 22.99697, 10.00103, 3636.449, 1.218265
0.0149367, 0.4543633, 0.02499917, 0.1303754, 1.389335, 1.244264, 5.547319, 0.06985877, 5.7665, 0.09651586, 0.7396999, 7.401496, 5.102285, 4.702041, 5.091723, 19.77751, 6.999655, 17.39793, 22.99697, 10.00104, 3636.45, 1.218283
0.01493672, 0.454363, 0.02499921, 0.130375, 1.389329, 1.244203, 5.547214, 0.06985855, 5.766499, 0.09650704, 0.7396973, 7.401706, 5.102388, 4.702131, 5.091706, 19.7779, 6.999641, 17.3979, 22.99697, 10.00104, 3636.451, 1.218302
0.01493675, 0.4543628, 0.02499924, 0.1303745, 1.389323, 1.244144, 5.547122, 0.0698583, 5.766496, 0.09649916, 0.7396942, 7.40192, 5.10249, 4.702219, 5.091692, 19.77829, 6.999627, 17.39786, 22.99697, 10.00104, 3636.452, 1.218322
0.01493678, 0.4543625, 0.02499928, 0.1303741, 1.389319, 1.244093, 5.54704, 0.06985801, 5.766494, 0.09649216, 0.7396907, 7.402137, 5.102591, 4.702307, 5.091679, 19.77867, 6.999613, 17.39781, 22.99697, 10.00104, 3636.452, 1.218342
0.01493682, 0.4543622, 0.02499932, 0.1303737, 1.389316, 1.244054, 5.546965, 0.06985772, 5.766492, 0.09648598, 0.739687, 7.402356, 5.102689, 4.702392, 5.091667, 19.77902, 6.999598, 17.39776, 22.99697, 10.00104, 3636.453, 1.218363
0.01493686, 0.4543619, 0.02499936, 0.1303733, 1.389313, 1.244031, 5.546891, 0.06985741, 5.76649, 0.09648055, 0.739683, 7.402576, 5.102786, 4.702474, 5.091653, 19.77937, 6.999583, 17.3977, 22.99697, 10.00104, 3636.454, 1.218385
0.01493691, 0.4543616, 0.0249994, 0.1303729, 1.389311, 1.244025, 5.546819, 0.06985712, 5.766488, 0.09647581, 0.7396787, 7.402798, 5.102881, 4.702554, 5.091639, 19.77969, 6.999568, 17.39764, 22.99696, 10.00105, 3636.454, 1.218406
0.01493696, 0.4543613, 0.02499944, 0.1303726, 1.389311, 1.244035, 5.546745, 0.06985684, 5.766485, 0.09647173, 0.7396741, 7.40302, 5.102973, 4.702632, 5.091621, 19.78, 6.999553, 17.39757, 22.99695, 10.00105, 3636.455, 1.218428
0.01493701, 0.4543611, 0.02499948, 0.1303723, 1.389311, 1.24406, 5.546669, 0.06985659, 5.766482, 0.09646824, 0.7396693, 7.403243, 5.103064, 4.702707, 5.091601, 19.78029, 6.999537, 17.39751, 22.99694, 10.00105, 3636.455, 1.218449
0.01493707, 0.4543608, 0.02499952, 0.130372, 1.389312, 1.244099, 5.54659, 0.06985635, 5.766479, 0.0964653, 0.7396643, 7.403466, 5.103152, 4.70278, 5.091577, 19.78057, 6.999523, 17.39744, 22.99693, 10.00105, 3636.456, 1.218471
0.01493713, 0.4543605, 0.02499956, 0.1303717, 1.389313, 1.244149, 5.546508, 0.06985614, 5.766476, 0.09646285, 0.7396591, 7.403688, 5.103239, 4.70285, 5.091548, 19.78083, 6.999508, 17.39737, 22.99691, 10.00106, 3636.457, 1.218492
0.01493719, 0.4543602, 0.02499961, 0.1303714, 1.389315, 1.244206, 5.546424, 0.06985595, 5.766473, 0.09646087, 0.7396538, 7.403911, 5.103323, 4.702918, 5.091515, 19.78108, 6.999494, 17.39731, 22.9969, 10.00106, 3636.458, 1.218513
0.01493726, 0.4543599, 0.02499965, 0.1303712, 1.389318, 1.244268, 5.546339, 0.06985577, 5.766469, 0.09645932, 0.7396482, 7.404132, 5.103405, 4.702983, 5.091477, 19.78131, 6.99948, 17.39725, 22.99688, 10.00107, 3636.459, 1.218533
0.01493733, 0.4543596, 0.0249997, 0.1303709, 1.389322, 1.244332, 5.546253, 0.06985562, 5.766466, 0.09645814, 0.7396425, 7.404353, 5.103485, 4.703046, 5.091435, 19.78154, 6.999466, 17.39719, 22.99686, 10.00107, 3636.46, 1.218553
0.0149374, 0.4543593, 0.02499974, 0.1303708, 1.389326, 1.244395, 5.546168, 0.06985547, 5.766462, 0.09645729, 0.7396367, 7.404573, 5.103563, 4.703107, 5.091389, 19.78175, 6.999454, 17.39714, 22.99685, 10.00108, 3636.462, 1.218572
0.01493748, 0.454359, 0.02499979, 0.1303706, 1.389331, 1.244455, 5.546084, 0.06985533, 5.766457, 0.09645674, 0.7396306, 7.404792, 5.103639, 4.703166, 5.091339, 19.78196, 6.999441, 17.39709, 22.99683, 10.00109, 3636.463, 1.218591
0.01493756, 0.4543587, 0.02499984, 0.1303704, 1.389336, 1.24451, 5.546004, 0.0698552, 5.766453, 0.09645645, 0.7396246, 7.405009, 5.103714, 4.703223, 5.091285, 19.78216, 6.999429, 17.39704, 22.99681, 10.00109, 3636.465, 1.218609
0.01493764, 0.4543584, 0.02499989, 0.1303703, 1.389341, 1.24456, 5.545927, 0.06985507, 5.766448, 0.0964564, 0.7396183, 7.405225, 5.103786, 4.703278, 5.091228, 19.78234, 6.999418, 17.397, 22.9968, 10.0011, 3636.466, 1.218627
0.01493773, 0.4543581, 0.02499994, 0.1303702, 1.389347, 1.244602, 5.545854, 0.06985494, 5.766444, 0.09645655, 0.739612, 7.405438, 5.103857, 4.70333, 5.091168, 19.78253, 6.999407, 17.39695, 22.99678, 10.0011, 3636.468, 1.218645
0.01493782, 0.4543578, 0.02499999, 0.1303701, 1.389353, 1.244636, 5.545786, 0.0698548, 5.766439, 0.09645686, 0.7396056, 7.40565, 5.103925, 4.703381, 5.091106, 19.7827, 6.999396, 17.39692, 22.99677, 10.00111, 3636.469, 1.218662
0.01493791, 0.4543574, 0.02500004, 0.13037, 1.38936, 1.244663, 5.545723, 0.06985466, 5.766435, 0.09645732, 0.7395991, 7.405859, 5.103992, 4.703429, 5.091042, 19.78287, 6.999386, 17.39688, 22.99676, 10.00111, 3636.47, 1.218678
0.014938, 0.4543571, 0.02500009, 0.13037, 1.389367, 1.244683, 5.545666, 0.06985453, 5.76643, 0.09645791, 0.7395926, 7.406064, 5.104057, 4.703475, 5.090977, 19.78302, 6.999376, 17.39685, 22.99676, 10.00112, 3636.472, 1.218694
0.0149381, 0.4543568, 0.02500014, 0.1303699, 1.389374, 1.244696, 5.545614, 0.06985439, 5.766425, 0.09645857, 0.7395861, 7.406266, 5.104119, 4.703519, 5.090911, 19.78318, 6.999367, 17.39681, 22.99675, 10.00112, 3636.473, 1.218709
0.01493819, 0.4543565, 0.0250002, 0.1303699, 1.389381, 1.244702, 5.545567, 0.06985424, 5.766421, 0.09645931, 0.7395794, 7.406465, 5.10418, 4.70356, 5.090845, 19.78332, 6.999358, 17.39678, 22.99675, 10.00112, 3636.474, 1.218724
0.01493829, 0.4543561, 0.02500025, 0.1303699, 1.389389, 1.244702, 5.545525, 0.0698541, 5.766416, 0.09646011, 0.7395727, 7.406659, 5.104238, 4.7036, 5.090778, 19.78346, 6.999349, 17.39675, 22.99675, 10.00112, 3636.475, 1.218739
0.0149384, 0.4543558, 0.0250003, 0.1303699, 1.389396, 1.244698, 5.545487, 0.06985396, 5.766411, 0.09646094, 0.739566, 7.406849, 5.104294, 4.703637, 5.090712, 19.78359, 6.999341, 17.39672, 22.99675, 10.00113, 3636.476, 1.218753
0.0149385, 0.4543555, 0.02500036, 0.1303699, 1.389404, 1.244688, 5.545454, 0.06985382, 5.766407, 0.0964618, 0.7395592, 7.407035, 5.104348, 4.703672, 5.090646, 19.78371, 6.999332, 17.39669, 22.99675, 10.00113, 3636.476, 1.218766
0.0149386, 0.4543552, 0.02500041, 0.13037, 1.389412, 1.244676, 5.545424, 0.06985369, 5.766402, 0.09646266, 0.7395525, 7.407217, 5.1044, 4.703704, 5.090581, 19.78383, 6.999325, 17.39667, 22.99675, 10.00113, 3636.477, 1.218779
0.01493871, 0.4543548, 0.02500047, 0.13037, 1.389421, 1.24466, 5.545397, 0.06985356, 5.766397, 0.09646352, 0.7395458, 7.407393, 5.104449, 4.703735, 5.090517, 19.78394, 6.999317, 17.39664, 22.99676, 10.00113, 3636.478, 1.218791
0.01493882, 0.4543545, 0.02500053, 0.1303701, 1.389429, 1.244643, 5.545374, 0.06985344, 5.766392, 0.09646436, 0.739539, 7.407565, 5.104496, 4.703763, 5.090454, 19.78404, 6.99931, 17.39661, 22.99676, 10.00112, 3636.478, 1.218803
0.01493893, 0.4543542, 0.02500058, 0.1303702, 1.389437, 1.244625, 5.545353, 0.06985333, 5.766387, 0.09646519, 0.7395322, 7.407732, 5.104541, 4.703789, 5.090392, 19.78414, 6.999303, 17.39658, 22.99677, 10.00112, 3636.478, 1.218814
0.01493904, 0.4543538, 0.02500064, 0.1303703, 1.389446, 1.244606, 5.545335, 0.06985322, 5.766382, 0.09646598, 0.7395254, 7.407893, 5.104584, 4.703813, 5.090332, 19.78423, 6.999296, 17.39656, 22.99677, 10.00112, 3636.479, 1.218824
0.01493915, 0.4543535, 0.0250007, 0.1303704, 1.389454, 1.244589, 5.545319, 0.06985313, 5.766376, 0.09646674, 0.7395186, 7.40805, 5.104625, 4.703834, 5.090271, 19.78431, 6.999289, 17.39653, 22.99678, 10.00112, 3636.479, 1.218834
0.01493926, 0.4543531, 0.02500075, 0.1303705, 1.389462, 1.244572, 5.545306, 0.06985304, 5.766371, 0.09646745, 0.7395118, 7.408201, 5.104663, 4.703854, 5.090212, 19.78438, 6.999282, 17.39651, 22.99679, 10.00112, 3636.479, 1.218843
0.01493937, 0.4543527, 0.02500081, 0.1303706, 1.389471, 1.244558, 5.545295, 0.06985296, 5.766366, 0.09646811, 0.7395051, 7.408347, 5.1047, 4.703871, 5.090154, 19.78445, 6.999276, 17.39648, 22.99679, 10.00112, 3636.479, 1.218852
0.01493949, 0.4543524, 0.02500087, 0.1303707, 1.389479, 1.244545, 5.545286, 0.0698529, 5.76636, 0.09646872, 0.7394983, 7.408487, 5.104734, 4.703887, 5.090096, 19.78451, 6.99927, 17.39646, 22.9968, 10.00111, 3636.479, 1.21886
0.0149396, 0.454352, 0.02500093, 0.1303708, 1.389488, 1.244535, 5.54528, 0.06985284, 5.766355, 0.09646926, 0.7394916, 7.408623, 5.104766, 4.7039, 5.090039, 19.78457, 6.999264, 17.39644, 22.9968, 10.00111, 3636.479, 1.218867
0.01493972, 0.4543517, 0.02500099, 0.1303709, 1.389496, 1.244527, 5.545275, 0.06985278, 5.766349, 0.09646975, 0.739485, 7.408753, 5.104796, 4.703912, 5.089981, 19.78462, 6.999258, 17.39642, 22.9968, 10.00111, 3636.479, 1.218874
0.01493983, 0.4543513, 0.02500105, 0.130371, 1.389504, 1.244521, 5.545273, 0.06985273, 5.766343, 0.09647017, 0.7394783, 7.408878, 5.104824, 4.703922, 5.089923, 19.78466, 6.999252, 17.39639, 22.9968, 10.00111, 3636.479, 1.218881
0.01493995, 0.4543509, 0.02500111, 0.1303712, 1.389512, 1.244518, 5.545272, 0.06985269, 5.766337, 0.09647053, 0.7394717, 7.408997, 5.10485, 4.70393, 5.089866, 19.7847, 6.999247, 17.39637, 22.99681, 10.00111, 3636.479, 1.218886
0.01494006, 0.4543506, 0.02500117, 0.1303713, 1.38952, 1.244517, 5.545272, 0.06985264, 5.766331, 0.09647083, 0.7394652, 7.409111, 5.104874, 4.703936, 5.089808, 19.78473, 6.999242, 17.39635, 22.99681, 10.00111, 3636.479, 1.218892
0.01494018, 0.4543502, 0.02500124, 0.1303715, 1.389528, 1.244518, 5.545272, 0.06985258, 5.766325, 0.09647107, 0.7394587, 7.409219, 5.104896, 4.70394, 5.089749, 19.78476, 6.999237, 17.39633, 22.99681, 10.00111, 3636.48, 1.218896
0.01494029, 0.4543499, 0.0250013, 0.1303716, 1.389535, 1.244521, 5.545273, 0.06985254, 5.76632, 0.09647125, 0.7394523, 7.409322, 5.104916, 4.703943, 5.08969, 19.78479, 6.999232, 17.39631, 22.99681, 10.00111, 3636.48, 1.2189
0.01494041, 0.4543495, 0.02500136, 0.1303717, 1.389542, 1.244527, 5.545273, 0.06985249, 5.766314, 0.09647137, 0.7394459, 7.40942, 5.104934, 4.703945, 5.089632, 19.78481, 6.999228, 17.3963, 22.99681, 10.00111, 3636.48, 1.218904
0.01494053, 0.4543491, 0.02500143, 0.1303718, 1.38955, 1.244534, 5.545271, 0.06985243, 5.766307, 0.09647144, 0.7394396, 7.409512, 5.104951, 4.703944, 5.089572, 19.78482, 6.999223, 17.39628, 22.99681, 10.00111, 3636.481, 1.218907
0.01494064, 0.4543487, 0.02500149, 0.130372, 1.389556, 1.244545, 5.545267, 0.06985239, 5.766301, 0.09647145, 0.7394333, 7.409599, 5.104966, 4.703942, 5.089513, 19.78483, 6.999219, 17.39626, 22.99681, 10.00111, 3636.481, 1.218909
0.01494076, 0.4543483, 0.02500155, 0.1303721, 1.389563, 1.244558, 5.545259, 0.06985233, 5.766294, 0.09647142, 0.7394272, 7.409681, 5.104979, 4.703939, 5.089454, 19.78484, 6.999216, 17.39625, 22.99681, 10.00111, 3636.481, 1.21891
0.01494087, 0.4543479, 0.02500162, 0.1303722, 1.389569, 1.244571, 5.545249, 0.06985229, 5.766288, 0.09647134, 0.7394211, 7.409758, 5.104991, 4.703935, 5.089396, 19.78484, 6.999212, 17.39624, 22.99682, 10.00111, 3636.481, 1.218911
