EwE version,"6.4.11414.0 (compiled 10/10/2014)"
Date,"4/9/2015 10:26:35 AM"
ModelName,REcosystem
EcosimScenario,"Scenario 3 - Forage"
TimeSeries,(none)
StartYear,0

Data, Yield

Seabirds,Whales,Seals,JuvRoundfish1,AduRoundfish1,JuvRoundfish2,AduRoundfish2,JuvFlatfish1,AduFlatfish1,JuvFlatfish2,AduFlatfish2,OtherGroundfish,Foragefish1,Foragefish2,OtherForagefish,Megabenthos,Shellfish,Macrobenthos,Zooplankton,Phytoplankton,Detritus,Discards
1.000014E-05, 9.999997E-08, 0.002000059, 0.002999842, 0.1450023, 0.00301687, 0.3894334, 0.002000037, 0.1800254, 0.001999346, 0.07005441, 0.3799873, 0.3508796, 0.09099771, 0.03098629, 0.1899879, 0.5099986, 9.998324E-05, 0, 0, 0, 0
1.000015E-05, 9.999996E-08, 0.002000068, 0.002999799, 0.1450013, 0.003019136, 0.3894094, 0.002000061, 0.1800247, 0.001999381, 0.07005413, 0.3799836, 0.3508786, 0.09099728, 0.03098325, 0.1899865, 0.509999, 9.998281E-05, 0, 0, 0, 0
1.000015E-05, 9.999994E-08, 0.002000077, 0.002999754, 0.1450001, 0.003021256, 0.3893805, 0.00200009, 0.180024, 0.00199943, 0.07005384, 0.3799794, 0.3508776, 0.09099685, 0.03098009, 0.1899854, 0.5099998, 9.998259E-05, 0, 0, 0, 0
1.000016E-05, 9.999993E-08, 0.002000087, 0.002999708, 0.1449987, 0.0030232, 0.3893465, 0.002000126, 0.1800232, 0.001999493, 0.07005353, 0.3799748, 0.3508769, 0.09099647, 0.03097688, 0.1899846, 0.5100008, 9.99826E-05, 0, 0, 0, 0
1.000016E-05, 9.999992E-08, 0.002000096, 0.002999662, 0.144997, 0.00302495, 0.389307, 0.002000167, 0.1800225, 0.00199957, 0.07005322, 0.37997, 0.3508764, 0.09099617, 0.03097369, 0.1899842, 0.5100021, 9.998286E-05, 0, 0, 0, 0
1.000015E-05, 9.999989E-08, 0.002000106, 0.002999617, 0.144995, 0.003026505, 0.389262, 0.002000215, 0.1800218, 0.00199966, 0.07005289, 0.3799651, 0.3508763, 0.09099597, 0.03097059, 0.1899842, 0.5100035, 9.998335E-05, 0, 0, 0, 0
1.000015E-05, 9.999987E-08, 0.002000116, 0.002999574, 0.1449929, 0.003027871, 0.3892112, 0.00200027, 0.1800211, 0.001999762, 0.07005255, 0.3799604, 0.3508767, 0.09099593, 0.03096764, 0.1899849, 0.5100051, 9.998411E-05, 0, 0, 0, 0
1.000014E-05, 9.999984E-08, 0.002000125, 0.002999533, 0.1449906, 0.003029068, 0.3891547, 0.002000331, 0.1800205, 0.001999875, 0.0700522, 0.379956, 0.3508777, 0.09099606, 0.0309649, 0.1899861, 0.5100068, 9.998509E-05, 0, 0, 0, 0
1.000013E-05, 9.999982E-08, 0.002000134, 0.002999494, 0.1449881, 0.003030119, 0.3890923, 0.002000398, 0.1800199, 0.001999999, 0.07005183, 0.3799524, 0.3508796, 0.09099643, 0.0309624, 0.1899882, 0.5100085, 9.99863E-05, 0, 0, 0, 0
1.000011E-05, 9.999979E-08, 0.002000142, 0.002999457, 0.1449855, 0.003031052, 0.3890242, 0.002000472, 0.1800193, 0.002000132, 0.07005145, 0.3799497, 0.3508824, 0.09099705, 0.03096017, 0.1899911, 0.5100103, 9.99877E-05, 0, 0, 0, 0
1.00001E-05, 9.999975E-08, 0.00200015, 0.002999421, 0.1449828, 0.003031897, 0.3889503, 0.002000552, 0.1800188, 0.002000274, 0.07005105, 0.3799483, 0.3508863, 0.09099796, 0.03095822, 0.189995, 0.510012, 9.998928E-05, 0, 0, 0, 0
1.000008E-05, 9.999972E-08, 0.002000157, 0.002999387, 0.14498, 0.003032684, 0.3888706, 0.002000638, 0.1800184, 0.002000423, 0.07005064, 0.3799484, 0.3508913, 0.09099921, 0.03095657, 0.1899999, 0.5100137, 9.9991E-05, 0, 0, 0, 0
1.000006E-05, 9.999968E-08, 0.002000163, 0.002999345, 0.1449773, 0.00303081, 0.388861, 0.002000623, 0.1800182, 0.002000578, 0.07005022, 0.3799505, 0.3508977, 0.09100082, 0.03095521, 0.1900059, 0.5100152, 9.999285E-05, 0, 0, 0, 0
1.000003E-05, 9.999965E-08, 0.002000169, 0.002999304, 0.1449745, 0.003027836, 0.3888873, 0.002000543, 0.1800181, 0.002000738, 0.07004976, 0.3799534, 0.3509046, 0.09100257, 0.03095413, 0.1900125, 0.5100164, 9.999432E-05, 0, 0, 0, 0
1.000001E-05, 9.99996E-08, 0.002000173, 0.002999268, 0.1449719, 0.003025483, 0.388906, 0.00200048, 0.1800181, 0.0020009, 0.07004929, 0.3799562, 0.3509113, 0.09100427, 0.03095333, 0.1900189, 0.5100172, 9.999519E-05, 0, 0, 0, 0
9.99999E-06, 9.999955E-08, 0.002000178, 0.002999236, 0.1449692, 0.003023681, 0.3889182, 0.002000432, 0.1800181, 0.002001064, 0.07004876, 0.3799588, 0.3509178, 0.09100591, 0.03095276, 0.1900252, 0.5100176, 9.999555E-05, 0, 0, 0, 0
