EwE version,"6.4.11414.0 (compiled 10/10/2014)"
Date,"4/13/2015 10:13:08 PM"
ModelName,REcosystem
EcosimScenario,"Double trawling effort"
TimeSeries,(none)
StartYear,0

Data, Biomass

Seabirds,Whales,Seals,JuvRoundfish1,AduRoundfish1,JuvRoundfish2,AduRoundfish2,JuvFlatfish1,AduFlatfish1,JuvFlatfish2,AduFlatfish2,OtherGroundfish,Foragefish1,Foragefish2,OtherForagefish,Megabenthos,Shellfish,Macrobenthos,Zooplankton,Phytoplankton,Detritus,Discards
0.01493722, 0.4543712, 0.02499682, 0.1304224, 1.390011, 1.240407, 5.55854, 0.06984854, 5.76679, 0.09631326, 0.7399864, 7.399673, 5.099863, 4.699857, 5.097243, 19.76394, 6.999988, 17.39701, 22.99744, 10.00072, 3636.385, 1.218407
0.01493723, 0.4543711, 0.02499693, 0.1304204, 1.389999, 1.241278, 5.558127, 0.06984957, 5.766768, 0.09631564, 0.7399833, 7.399589, 5.099843, 4.699835, 5.096723, 19.76382, 6.999998, 17.39697, 22.99725, 10.00079, 3636.399, 1.21839
0.01493723, 0.4543711, 0.02499705, 0.1304184, 1.389985, 1.242077, 5.557641, 0.06985081, 5.766744, 0.09631868, 0.7399801, 7.399498, 5.099825, 4.699816, 5.096194, 19.76374, 7.000012, 17.39697, 22.99709, 10.00086, 3636.412, 1.218371
0.01493723, 0.454371, 0.02499717, 0.1304164, 1.389969, 1.242796, 5.557077, 0.06985226, 5.766721, 0.09632238, 0.7399768, 7.399403, 5.099811, 4.6998, 5.095669, 19.76369, 7.000029, 17.39701, 22.99697, 10.00092, 3636.425, 1.218347
0.01493723, 0.4543709, 0.0249973, 0.1304145, 1.38995, 1.243434, 5.556434, 0.06985394, 5.766698, 0.09632669, 0.7399732, 7.399306, 5.099803, 4.69979, 5.09516, 19.7637, 7.000048, 17.3971, 22.99689, 10.00097, 3636.437, 1.218321
0.01493722, 0.4543708, 0.02499742, 0.1304126, 1.389929, 1.243996, 5.555709, 0.06985584, 5.766676, 0.0963316, 0.7399696, 7.399213, 5.099803, 4.699788, 5.094675, 19.76376, 7.00007, 17.39723, 22.99684, 10.00101, 3636.448, 1.218292
0.0149372, 0.4543707, 0.02499753, 0.1304108, 1.389907, 1.244487, 5.554902, 0.06985798, 5.766655, 0.09633707, 0.7399659, 7.399127, 5.099813, 4.699794, 5.094223, 19.76389, 7.000093, 17.3974, 22.99682, 10.00104, 3636.456, 1.218261
0.01493718, 0.4543706, 0.02499764, 0.1304091, 1.389883, 1.244919, 5.554011, 0.06986033, 5.766636, 0.09634303, 0.739962, 7.399054, 5.099835, 4.699812, 5.093812, 19.7641, 7.000117, 17.39761, 22.99682, 10.00105, 3636.463, 1.218228
0.01493716, 0.4543704, 0.02499774, 0.1304075, 1.389858, 1.245302, 5.553038, 0.06986292, 5.766618, 0.09634946, 0.7399579, 7.399, 5.09987, 4.699844, 5.093444, 19.76441, 7.000142, 17.39786, 22.99685, 10.00106, 3636.468, 1.218195
0.01493713, 0.4543703, 0.02499784, 0.1304059, 1.389831, 1.24565, 5.551982, 0.0698657, 5.766603, 0.09635629, 0.7399538, 7.39897, 5.099921, 4.699892, 5.093124, 19.76481, 7.000165, 17.39813, 22.99687, 10.00106, 3636.47, 1.218162
0.0149371, 0.4543701, 0.02499793, 0.1304044, 1.389804, 1.245973, 5.550845, 0.06986869, 5.76659, 0.09636346, 0.7399495, 7.398972, 5.099989, 4.699956, 5.092853, 19.76532, 7.000188, 17.39844, 22.9969, 10.00106, 3636.47, 1.21813
0.01493706, 0.4543699, 0.024998, 0.1304026, 1.389778, 1.245203, 5.550706, 0.0698682, 5.766582, 0.09637094, 0.7399449, 7.399011, 5.100077, 4.700039, 5.092628, 19.76595, 7.000208, 17.39876, 22.99693, 10.00106, 3636.469, 1.218099
0.01493703, 0.4543698, 0.02499807, 0.1304008, 1.389752, 1.243981, 5.551083, 0.06986541, 5.76658, 0.09637864, 0.7399402, 7.399065, 5.100172, 4.700129, 5.092452, 19.76663, 7.000225, 17.39902, 22.99698, 10.00105, 3636.466, 1.218081
0.01493699, 0.4543695, 0.02499813, 0.1303992, 1.389726, 1.243014, 5.551348, 0.06986322, 5.766579, 0.09638647, 0.739935, 7.399118, 5.100266, 4.700217, 5.092319, 19.7673, 7.000235, 17.39917, 22.99708, 10.00103, 3636.461, 1.218075
0.01493696, 0.4543693, 0.02499818, 0.1303978, 1.3897, 1.242274, 5.551522, 0.06986152, 5.766579, 0.09639436, 0.7399295, 7.399168, 5.100356, 4.700302, 5.092226, 19.76795, 7.000241, 17.39923, 22.99719, 10.00101, 3636.456, 1.218076
0.01493692, 0.4543691, 0.02499823, 0.1303965, 1.389675, 1.241734, 5.551616, 0.06986021, 5.766579, 0.09640224, 0.7399235, 7.399211, 5.100442, 4.700382, 5.092166, 19.76857, 7.000242, 17.39922, 22.99729, 10.00098, 3636.451, 1.21808
0.01493688, 0.4543688, 0.02499828, 0.1303953, 1.389651, 1.241373, 5.551638, 0.06985923, 5.766579, 0.09641002, 0.7399169, 7.399251, 5.100524, 4.700458, 5.092132, 19.76914, 7.000238, 17.39916, 22.99739, 10.00095, 3636.446, 1.218085
0.01493685, 0.4543685, 0.02499832, 0.1303941, 1.389627, 1.241168, 5.551596, 0.06985852, 5.766579, 0.09641767, 0.7399097, 7.399288, 5.100604, 4.700531, 5.092117, 19.76968, 7.000232, 17.39907, 22.99745, 10.00092, 3636.441, 1.218092
0.01493682, 0.4543683, 0.02499837, 0.1303929, 1.389604, 1.241096, 5.551498, 0.06985803, 5.766578, 0.09642515, 0.739902, 7.399324, 5.10068, 4.700601, 5.092113, 19.77019, 7.000223, 17.39896, 22.9975, 10.0009, 3636.437, 1.218099
0.01493679, 0.454368, 0.02499841, 0.1303917, 1.389581, 1.241134, 5.551349, 0.06985772, 5.766576, 0.09643242, 0.7398937, 7.399363, 5.100756, 4.700669, 5.092116, 19.77066, 7.000211, 17.39884, 22.99751, 10.00089, 3636.434, 1.218106
0.01493676, 0.4543677, 0.02499846, 0.1303905, 1.38956, 1.241258, 5.551157, 0.06985756, 5.766573, 0.09643946, 0.7398849, 7.399406, 5.100831, 4.700736, 5.092119, 19.7711, 7.000198, 17.39871, 22.9975, 10.00087, 3636.431, 1.218113
0.01493674, 0.4543674, 0.0249985, 0.1303893, 1.389539, 1.241446, 5.55093, 0.06985752, 5.76657, 0.09644625, 0.7398754, 7.399455, 5.100905, 4.700804, 5.092119, 19.77153, 7.000184, 17.39859, 22.99747, 10.00087, 3636.428, 1.21812
0.01493671, 0.4543671, 0.02499855, 0.1303881, 1.38952, 1.241677, 5.550673, 0.06985757, 5.766565, 0.0964528, 0.7398654, 7.399513, 5.100981, 4.700872, 5.092113, 19.77194, 7.000169, 17.39848, 22.99743, 10.00087, 3636.427, 1.218126
0.01493669, 0.4543668, 0.0249986, 0.1303869, 1.389501, 1.241931, 5.550395, 0.06985769, 5.76656, 0.09645912, 0.7398549, 7.39958, 5.101059, 4.700942, 5.092101, 19.77234, 7.000154, 17.39838, 22.99738, 10.00088, 3636.426, 1.218133
0.01493668, 0.4543665, 0.02499865, 0.1303857, 1.389483, 1.242191, 5.550104, 0.06985785, 5.766555, 0.0964652, 0.739844, 7.39966, 5.101139, 4.701014, 5.092082, 19.77273, 7.000138, 17.39829, 22.99731, 10.00089, 3636.427, 1.21814
0.01493666, 0.4543662, 0.0249987, 0.1303845, 1.389465, 1.242442, 5.549805, 0.06985804, 5.766549, 0.09647106, 0.7398325, 7.399751, 5.101221, 4.701088, 5.092055, 19.77312, 7.000123, 17.39822, 22.99725, 10.00091, 3636.428, 1.218148
0.01493665, 0.4543659, 0.02499875, 0.1303834, 1.389449, 1.242674, 5.549505, 0.06985825, 5.766544, 0.0964767, 0.7398205, 7.399855, 5.101306, 4.701165, 5.092022, 19.77351, 7.000108, 17.39816, 22.99719, 10.00093, 3636.43, 1.218156
0.01493664, 0.4543657, 0.0249988, 0.1303823, 1.389434, 1.242879, 5.54921, 0.06985845, 5.766538, 0.09648217, 0.739808, 7.399971, 5.101395, 4.701245, 5.091986, 19.77391, 7.000094, 17.39812, 22.99714, 10.00094, 3636.432, 1.218164
0.01493663, 0.4543654, 0.02499885, 0.1303812, 1.389419, 1.24305, 5.548923, 0.06985864, 5.766533, 0.09648745, 0.7397951, 7.400101, 5.101486, 4.701327, 5.091946, 19.77431, 7.00008, 17.39808, 22.99709, 10.00096, 3636.435, 1.218174
0.01493663, 0.4543651, 0.0249989, 0.1303802, 1.389405, 1.243184, 5.54865, 0.0698588, 5.766528, 0.09649257, 0.7397816, 7.400243, 5.10158, 4.701412, 5.091906, 19.77472, 7.000067, 17.39806, 22.99705, 10.00098, 3636.437, 1.218184
0.01493663, 0.4543649, 0.02499894, 0.1303793, 1.389392, 1.243282, 5.548393, 0.06985893, 5.766523, 0.09649754, 0.7397677, 7.400397, 5.101677, 4.701499, 5.091866, 19.77513, 7.000053, 17.39804, 22.99702, 10.00099, 3636.44, 1.218195
0.01493663, 0.4543646, 0.02499899, 0.1303785, 1.38938, 1.243345, 5.548155, 0.06985902, 5.766519, 0.0965024, 0.7397533, 7.400562, 5.101776, 4.701589, 5.091827, 19.77555, 7.000041, 17.39803, 22.99699, 10.00101, 3636.442, 1.218207
0.01493664, 0.4543643, 0.02499904, 0.1303777, 1.389369, 1.243375, 5.547938, 0.06985907, 5.766514, 0.09650714, 0.7397383, 7.400737, 5.101877, 4.701679, 5.091792, 19.77597, 7.000028, 17.39801, 22.99697, 10.00102, 3636.444, 1.218221
0.01493665, 0.4543641, 0.02499908, 0.130377, 1.389359, 1.243376, 5.547745, 0.06985907, 5.766511, 0.09651178, 0.7397228, 7.400921, 5.10198, 4.701771, 5.091761, 19.77639, 7.000015, 17.398, 22.99696, 10.00103, 3636.446, 1.218236
0.01493666, 0.4543638, 0.02499912, 0.1303764, 1.389349, 1.243352, 5.547574, 0.06985901, 5.766508, 0.09651633, 0.7397068, 7.401114, 5.102083, 4.701863, 5.091733, 19.77681, 7.000002, 17.39799, 22.99695, 10.00103, 3636.448, 1.218251
0.01493668, 0.4543635, 0.02499917, 0.1303758, 1.389341, 1.243308, 5.547428, 0.06985889, 5.766505, 0.09651157, 0.7396996, 7.401314, 5.102187, 4.701955, 5.091709, 19.77723, 6.999989, 17.39797, 22.99695, 10.00104, 3636.449, 1.218268
0.0149367, 0.4543633, 0.02499921, 0.1303753, 1.389334, 1.243251, 5.547305, 0.06985872, 5.766503, 0.09650172, 0.7396975, 7.40152, 5.102291, 4.702046, 5.091689, 19.77764, 6.999976, 17.39794, 22.99695, 10.00104, 3636.451, 1.218286
0.01493673, 0.454363, 0.02499925, 0.1303748, 1.389327, 1.24319, 5.547199, 0.06985851, 5.7665, 0.09649292, 0.7396948, 7.401731, 5.102394, 4.702137, 5.091672, 19.77804, 6.999962, 17.39791, 22.99695, 10.00104, 3636.451, 1.218305
0.01493676, 0.4543627, 0.02499929, 0.1303743, 1.389322, 1.24313, 5.547107, 0.06985825, 5.766499, 0.09648506, 0.7396918, 7.401946, 5.102496, 4.702226, 5.091658, 19.77843, 6.999948, 17.39787, 22.99695, 10.00105, 3636.452, 1.218325
0.01493679, 0.4543625, 0.02499933, 0.1303739, 1.389318, 1.24308, 5.547025, 0.06985797, 5.766496, 0.09647809, 0.7396883, 7.402164, 5.102597, 4.702313, 5.091645, 19.7788, 6.999934, 17.39782, 22.99695, 10.00105, 3636.453, 1.218346
0.01493683, 0.4543622, 0.02499937, 0.1303735, 1.389314, 1.243041, 5.546949, 0.06985767, 5.766494, 0.09647193, 0.7396846, 7.402384, 5.102696, 4.702399, 5.091632, 19.77916, 6.999919, 17.39777, 22.99695, 10.00105, 3636.453, 1.218367
0.01493687, 0.4543619, 0.02499941, 0.1303731, 1.389312, 1.243018, 5.546875, 0.06985737, 5.766492, 0.09646652, 0.7396805, 7.402606, 5.102793, 4.702482, 5.091619, 19.77951, 6.999905, 17.39771, 22.99694, 10.00105, 3636.454, 1.218388
0.01493691, 0.4543616, 0.02499945, 0.1303727, 1.38931, 1.243011, 5.546803, 0.06985708, 5.76649, 0.0964618, 0.7396762, 7.402829, 5.102888, 4.702562, 5.091604, 19.77983, 6.99989, 17.39765, 22.99694, 10.00105, 3636.454, 1.21841
0.01493696, 0.4543613, 0.02499949, 0.1303724, 1.389309, 1.243021, 5.546729, 0.06985681, 5.766487, 0.09645773, 0.7396716, 7.403052, 5.102981, 4.70264, 5.091587, 19.78014, 6.999875, 17.39758, 22.99693, 10.00105, 3636.455, 1.218432
0.01493701, 0.454361, 0.02499953, 0.1303721, 1.389309, 1.243047, 5.546652, 0.06985655, 5.766484, 0.09645425, 0.7396669, 7.403275, 5.103072, 4.702715, 5.091566, 19.78044, 6.99986, 17.39751, 22.99692, 10.00105, 3636.456, 1.218453
0.01493707, 0.4543607, 0.02499957, 0.1303717, 1.38931, 1.243086, 5.546573, 0.06985631, 5.766481, 0.09645131, 0.7396619, 7.403499, 5.10316, 4.702788, 5.091542, 19.78072, 6.999846, 17.39744, 22.99691, 10.00106, 3636.456, 1.218475
0.01493713, 0.4543604, 0.02499962, 0.1303715, 1.389312, 1.243136, 5.546491, 0.06985609, 5.766478, 0.09644888, 0.7396567, 7.403722, 5.103247, 4.702858, 5.091513, 19.78098, 6.999831, 17.39738, 22.99689, 10.00106, 3636.457, 1.218496
0.01493719, 0.4543601, 0.02499966, 0.1303712, 1.389314, 1.243193, 5.546407, 0.0698559, 5.766475, 0.09644691, 0.7396513, 7.403945, 5.103331, 4.702926, 5.09148, 19.78123, 6.999816, 17.39731, 22.99687, 10.00107, 3636.458, 1.218517
0.01493726, 0.4543598, 0.02499971, 0.130371, 1.389317, 1.243256, 5.546321, 0.06985572, 5.766471, 0.09644535, 0.7396458, 7.404168, 5.103414, 4.702991, 5.091442, 19.78147, 6.999803, 17.39725, 22.99686, 10.00107, 3636.459, 1.218537
0.01493733, 0.4543595, 0.02499975, 0.1303707, 1.389321, 1.24332, 5.546235, 0.06985556, 5.766467, 0.09644417, 0.7396401, 7.40439, 5.103494, 4.703055, 5.091399, 19.78169, 6.999789, 17.39719, 22.99684, 10.00108, 3636.461, 1.218557
0.01493741, 0.4543592, 0.0249998, 0.1303705, 1.389325, 1.243383, 5.54615, 0.06985541, 5.766463, 0.09644332, 0.7396342, 7.404611, 5.103572, 4.703116, 5.091352, 19.78191, 6.999776, 17.39714, 22.99682, 10.00108, 3636.462, 1.218576
0.01493749, 0.4543589, 0.02499985, 0.1303703, 1.389329, 1.243443, 5.546066, 0.06985527, 5.766459, 0.09644277, 0.7396282, 7.40483, 5.103648, 4.703175, 5.091302, 19.78211, 6.999764, 17.39709, 22.9968, 10.00109, 3636.463, 1.218595
0.01493757, 0.4543586, 0.0249999, 0.1303702, 1.389334, 1.243499, 5.545985, 0.06985514, 5.766454, 0.09644248, 0.7396221, 7.405049, 5.103723, 4.703232, 5.091248, 19.78231, 6.999752, 17.39704, 22.99679, 10.00109, 3636.465, 1.218614
0.01493765, 0.4543583, 0.02499995, 0.1303701, 1.38934, 1.243548, 5.545907, 0.069855, 5.76645, 0.09644243, 0.7396159, 7.405265, 5.103795, 4.703287, 5.09119, 19.7825, 6.999741, 17.397, 22.99677, 10.0011, 3636.466, 1.218632
0.01493774, 0.454358, 0.025, 0.1303699, 1.389346, 1.243591, 5.545835, 0.06985487, 5.766446, 0.09644257, 0.7396095, 7.40548, 5.103866, 4.703339, 5.09113, 19.78268, 6.99973, 17.39696, 22.99676, 10.00111, 3636.468, 1.218649
0.01493782, 0.4543577, 0.02500005, 0.1303699, 1.389352, 1.243626, 5.545766, 0.06985474, 5.766441, 0.09644289, 0.7396032, 7.405692, 5.103934, 4.70339, 5.091067, 19.78285, 6.999719, 17.39692, 22.99675, 10.00111, 3636.469, 1.218666
0.01493791, 0.4543573, 0.0250001, 0.1303698, 1.389359, 1.243653, 5.545703, 0.06985459, 5.766437, 0.09644334, 0.7395967, 7.405901, 5.104001, 4.703438, 5.091003, 19.78302, 6.999709, 17.39688, 22.99674, 10.00112, 3636.47, 1.218683
0.01493801, 0.454357, 0.02500015, 0.1303697, 1.389366, 1.243673, 5.545646, 0.06985446, 5.766432, 0.09644391, 0.7395902, 7.406108, 5.104066, 4.703484, 5.090937, 19.78318, 6.999699, 17.39685, 22.99673, 10.00112, 3636.472, 1.218699
0.0149381, 0.4543567, 0.02500021, 0.1303697, 1.389373, 1.243685, 5.545593, 0.06985432, 5.766427, 0.09644456, 0.7395836, 7.406311, 5.104129, 4.703528, 5.09087, 19.78333, 6.99969, 17.39681, 22.99673, 10.00112, 3636.473, 1.218714
0.0149382, 0.4543563, 0.02500026, 0.1303697, 1.38938, 1.243692, 5.545546, 0.06985418, 5.766422, 0.0964453, 0.7395769, 7.40651, 5.104189, 4.703569, 5.090804, 19.78348, 6.999681, 17.39678, 22.99672, 10.00113, 3636.474, 1.218729
0.0149383, 0.454356, 0.02500032, 0.1303697, 1.389388, 1.243692, 5.545504, 0.06985403, 5.766418, 0.09644609, 0.7395703, 7.406705, 5.104248, 4.703609, 5.090736, 19.78362, 6.999672, 17.39675, 22.99672, 10.00113, 3636.475, 1.218744
0.0149384, 0.4543557, 0.02500037, 0.1303697, 1.389396, 1.243688, 5.545465, 0.06985389, 5.766413, 0.09644691, 0.7395636, 7.406896, 5.104304, 4.703646, 5.09067, 19.78375, 6.999663, 17.39672, 22.99672, 10.00113, 3636.476, 1.218758
0.01493851, 0.4543554, 0.02500043, 0.1303697, 1.389404, 1.243679, 5.545432, 0.06985375, 5.766408, 0.09644775, 0.7395568, 7.407082, 5.104358, 4.703681, 5.090603, 19.78387, 6.999655, 17.39669, 22.99672, 10.00113, 3636.477, 1.218771
0.01493861, 0.454355, 0.02500048, 0.1303698, 1.389412, 1.243666, 5.545402, 0.06985361, 5.766403, 0.09644861, 0.7395501, 7.407264, 5.10441, 4.703713, 5.090538, 19.78399, 6.999648, 17.39667, 22.99673, 10.00113, 3636.478, 1.218784
0.01493872, 0.4543547, 0.02500054, 0.1303698, 1.38942, 1.243651, 5.545375, 0.06985348, 5.766398, 0.09644946, 0.7395433, 7.407441, 5.10446, 4.703744, 5.090474, 19.7841, 6.99964, 17.39664, 22.99673, 10.00113, 3636.478, 1.218796
0.01493883, 0.4543544, 0.0250006, 0.1303699, 1.389428, 1.243634, 5.545351, 0.06985337, 5.766393, 0.0964503, 0.7395365, 7.407613, 5.104507, 4.703772, 5.09041, 19.7842, 6.999633, 17.39661, 22.99674, 10.00113, 3636.479, 1.218807
0.01493894, 0.454354, 0.02500065, 0.1303699, 1.389437, 1.243616, 5.54533, 0.06985325, 5.766388, 0.09645113, 0.7395298, 7.40778, 5.104552, 4.703798, 5.090348, 19.7843, 6.999626, 17.39659, 22.99674, 10.00113, 3636.479, 1.218819
0.01493905, 0.4543537, 0.02500071, 0.13037, 1.389445, 1.243598, 5.545311, 0.06985316, 5.766383, 0.09645192, 0.739523, 7.407942, 5.104595, 4.703822, 5.090287, 19.78439, 6.999619, 17.39656, 22.99675, 10.00113, 3636.479, 1.218829
0.01493916, 0.4543533, 0.02500077, 0.1303701, 1.389453, 1.24358, 5.545296, 0.06985306, 5.766378, 0.09645267, 0.7395163, 7.408099, 5.104636, 4.703843, 5.090227, 19.78447, 6.999612, 17.39653, 22.99675, 10.00112, 3636.479, 1.218839
0.01493927, 0.4543529, 0.02500083, 0.1303702, 1.389462, 1.243564, 5.545282, 0.06985298, 5.766373, 0.09645338, 0.7395095, 7.40825, 5.104674, 4.703863, 5.090168, 19.78454, 6.999606, 17.39651, 22.99676, 10.00112, 3636.479, 1.218848
0.01493939, 0.4543526, 0.02500089, 0.1303703, 1.38947, 1.243549, 5.545271, 0.0698529, 5.766367, 0.09645403, 0.7395027, 7.408397, 5.104711, 4.70388, 5.090109, 19.78461, 6.999599, 17.39649, 22.99677, 10.00112, 3636.479, 1.218857
0.0149395, 0.4543522, 0.02500095, 0.1303705, 1.389479, 1.243537, 5.545262, 0.06985284, 5.766361, 0.09645464, 0.739496, 7.408538, 5.104745, 4.703896, 5.090051, 19.78468, 6.999593, 17.39646, 22.99677, 10.00112, 3636.479, 1.218865
0.01493962, 0.4543519, 0.02500101, 0.1303706, 1.389487, 1.243526, 5.545256, 0.06985278, 5.766356, 0.09645519, 0.7394893, 7.408674, 5.104777, 4.703909, 5.089993, 19.78473, 6.999587, 17.39644, 22.99677, 10.00112, 3636.479, 1.218873
0.01493973, 0.4543515, 0.02500107, 0.1303707, 1.389495, 1.243518, 5.545251, 0.06985272, 5.76635, 0.09645567, 0.7394826, 7.408804, 5.104807, 4.703921, 5.089936, 19.78478, 6.999581, 17.39642, 22.99678, 10.00111, 3636.48, 1.218879
0.01493985, 0.4543512, 0.02500113, 0.1303708, 1.389503, 1.243512, 5.545248, 0.06985267, 5.766344, 0.0964561, 0.739476, 7.408929, 5.104836, 4.703931, 5.089878, 19.78483, 6.999575, 17.3964, 22.99678, 10.00111, 3636.48, 1.218886
0.01493996, 0.4543508, 0.02500119, 0.130371, 1.389511, 1.243509, 5.545247, 0.06985261, 5.766338, 0.09645646, 0.7394694, 7.409049, 5.104862, 4.703939, 5.08982, 19.78487, 6.99957, 17.39638, 22.99678, 10.00111, 3636.48, 1.218892
0.01494008, 0.4543504, 0.02500125, 0.1303711, 1.389519, 1.243507, 5.545247, 0.06985256, 5.766332, 0.09645676, 0.7394629, 7.409163, 5.104886, 4.703945, 5.089762, 19.7849, 6.999565, 17.39635, 22.99678, 10.00111, 3636.48, 1.218897
0.0149402, 0.4543501, 0.02500132, 0.1303712, 1.389527, 1.243508, 5.545247, 0.06985252, 5.766326, 0.096457, 0.7394564, 7.409272, 5.104908, 4.703949, 5.089703, 19.78493, 6.999559, 17.39633, 22.99678, 10.00111, 3636.48, 1.218901
0.01494031, 0.4543497, 0.02500138, 0.1303713, 1.389534, 1.243511, 5.545248, 0.06985246, 5.76632, 0.09645718, 0.7394499, 7.409376, 5.104928, 4.703952, 5.089644, 19.78496, 6.999555, 17.39631, 22.99678, 10.00111, 3636.48, 1.218905
0.01494043, 0.4543493, 0.02500144, 0.1303715, 1.389542, 1.243517, 5.545248, 0.06985242, 5.766314, 0.0964573, 0.7394436, 7.409473, 5.104947, 4.703954, 5.089585, 19.78498, 6.99955, 17.3963, 22.99678, 10.00111, 3636.48, 1.218909
0.01494054, 0.4543489, 0.02500151, 0.1303716, 1.389549, 1.243525, 5.545246, 0.06985237, 5.766308, 0.09645736, 0.7394373, 7.409566, 5.104964, 4.703953, 5.089525, 19.78499, 6.999546, 17.39628, 22.99678, 10.00111, 3636.481, 1.218912
0.01494066, 0.4543485, 0.02500157, 0.1303717, 1.389556, 1.243535, 5.545242, 0.06985231, 5.766302, 0.09645737, 0.739431, 7.409653, 5.104979, 4.703951, 5.089466, 19.785, 6.999541, 17.39626, 22.99679, 10.00111, 3636.481, 1.218914
0.01494078, 0.4543481, 0.02500164, 0.1303718, 1.389562, 1.243548, 5.545235, 0.06985226, 5.766295, 0.09645734, 0.7394249, 7.409735, 5.104992, 4.703948, 5.089406, 19.78501, 6.999537, 17.39625, 22.99679, 10.00111, 3636.481, 1.218915
0.01494089, 0.4543478, 0.0250017, 0.130372, 1.389569, 1.243561, 5.545225, 0.0698522, 5.766289, 0.09645727, 0.7394188, 7.409812, 5.105004, 4.703944, 5.089348, 19.78502, 6.999534, 17.39624, 22.99679, 10.00111, 3636.481, 1.218916
