EwE version,"6.4.11414.0 (compiled 10/10/2014)"
Date,"7/24/2015 3:12:32 PM"
ModelName,REcosystem
EcosimScenario,"Base Scenario"
TimeSeries,(none)
StartYear,0

Data, Biomass

Seabirds,Whales,Seals,JuvRoundfish1,AduRoundfish1,JuvRoundfish2,AduRoundfish2,JuvFlatfish1,AduFlatfish1,JuvFlatfish2,AduFlatfish2,OtherGroundfish,Foragefish1,Foragefish2,OtherForagefish,Megabenthos,Shellfish,Macrobenthos,Zooplankton,Phytoplankton,Detritus,Discards
0.01493714, 0.4543706, 0.02499768, 0.13042, 1.389904, 1.244204, 5.557945, 0.06987079, 5.766682, 0.09638759, 0.7399688, 7.399217, 5.099816, 4.699827, 5.096632, 19.7637, 7.000091, 17.3981, 22.99816, 10.0006, 3636.414, 1.218328
0.01493713, 0.4543706, 0.02499778, 0.1304193, 1.389887, 1.244712, 5.557768, 0.06987351, 5.766669, 0.09639537, 0.739966, 7.399135, 5.099808, 4.69982, 5.096378, 19.76366, 7.000103, 17.3981, 22.99812, 10.00061, 3636.42, 1.218319
0.01493713, 0.4543705, 0.02499789, 0.1304182, 1.38987, 1.244663, 5.558111, 0.06987339, 5.766659, 0.09640342, 0.7399632, 7.399048, 5.0998, 4.699813, 5.09613, 19.76362, 7.000114, 17.39811, 22.99808, 10.00063, 3636.425, 1.21831
0.01493712, 0.4543705, 0.024998, 0.1304169, 1.389852, 1.244357, 5.558744, 0.06987126, 5.766651, 0.09641169, 0.7399603, 7.398945, 5.099785, 4.699801, 5.095888, 19.76355, 7.000124, 17.39808, 22.99807, 10.00064, 3636.428, 1.218306
0.01493711, 0.4543704, 0.02499811, 0.1304156, 1.389833, 1.244129, 5.559362, 0.06986947, 5.766643, 0.09642011, 0.7399573, 7.398818, 5.099761, 4.699779, 5.095653, 19.76342, 7.000134, 17.398, 22.99808, 10.00065, 3636.432, 1.218305
0.01493709, 0.4543703, 0.02499822, 0.1304144, 1.389813, 1.24396, 5.55997, 0.06986796, 5.766634, 0.09642865, 0.7399542, 7.398664, 5.099728, 4.699748, 5.095425, 19.76324, 7.000142, 17.39789, 22.9981, 10.00065, 3636.435, 1.218306
0.01493708, 0.4543702, 0.02499833, 0.1304132, 1.389792, 1.243834, 5.560571, 0.06986667, 5.766625, 0.09643726, 0.7399509, 7.398487, 5.099686, 4.699708, 5.095205, 19.763, 7.000149, 17.39776, 22.99812, 10.00065, 3636.438, 1.218306
0.01493707, 0.4543701, 0.02499844, 0.130412, 1.389771, 1.243741, 5.561167, 0.06986555, 5.766616, 0.0964459, 0.7399474, 7.398283, 5.099634, 4.699659, 5.094992, 19.76271, 7.000157, 17.39762, 22.99815, 10.00064, 3636.44, 1.218305
0.01493705, 0.4543701, 0.02499855, 0.1304107, 1.389749, 1.243672, 5.561759, 0.06986459, 5.766605, 0.09645452, 0.7399439, 7.398056, 5.099574, 4.699602, 5.094786, 19.76237, 7.000165, 17.39747, 22.99817, 10.00064, 3636.441, 1.218303
0.01493703, 0.45437, 0.02499866, 0.1304095, 1.389726, 1.243618, 5.562352, 0.06986373, 5.766594, 0.09646312, 0.7399402, 7.397803, 5.099505, 4.699537, 5.094587, 19.76197, 7.000172, 17.39732, 22.9982, 10.00063, 3636.443, 1.218299
0.01493701, 0.4543699, 0.02499877, 0.1304083, 1.389702, 1.243575, 5.562943, 0.06986297, 5.766582, 0.09647164, 0.7399363, 7.397527, 5.099429, 4.699464, 5.094396, 19.76152, 7.00018, 17.39717, 22.99822, 10.00062, 3636.444, 1.218293
0.01493699, 0.4543698, 0.02499888, 0.130407, 1.389677, 1.243539, 5.563536, 0.06986228, 5.76657, 0.09648009, 0.7399323, 7.397226, 5.099344, 4.699383, 5.094213, 19.76103, 7.000188, 17.39702, 22.99824, 10.00062, 3636.445, 1.218285
0.01493696, 0.4543697, 0.024999, 0.1304056, 1.389651, 1.243505, 5.564129, 0.06986166, 5.766556, 0.09648842, 0.7399282, 7.396903, 5.099251, 4.699295, 5.094037, 19.76049, 7.000196, 17.39688, 22.99826, 10.00061, 3636.445, 1.218276
0.01493694, 0.4543696, 0.02499911, 0.1304042, 1.389624, 1.243471, 5.564724, 0.06986108, 5.766543, 0.09649662, 0.739924, 7.396557, 5.099152, 4.6992, 5.093869, 19.75991, 7.000206, 17.39674, 22.99829, 10.0006, 3636.446, 1.218264
0.01493691, 0.4543695, 0.02499922, 0.1304028, 1.389596, 1.243436, 5.56532, 0.06986055, 5.766528, 0.09650468, 0.7399196, 7.396188, 5.099045, 4.699099, 5.093709, 19.75928, 7.000215, 17.39662, 22.99831, 10.00059, 3636.447, 1.218251
0.01493687, 0.4543694, 0.02499933, 0.1304013, 1.389567, 1.243395, 5.565917, 0.06986006, 5.766513, 0.09651259, 0.7399153, 7.395798, 5.098931, 4.698991, 5.093558, 19.75862, 7.000226, 17.3965, 22.99834, 10.00058, 3636.447, 1.218237
0.01493684, 0.4543692, 0.02499944, 0.1303998, 1.389538, 1.243349, 5.566514, 0.06985959, 5.766498, 0.09652032, 0.7399107, 7.395387, 5.098811, 4.698877, 5.093415, 19.75792, 7.000237, 17.39638, 22.99837, 10.00057, 3636.447, 1.218221
0.0149368, 0.4543691, 0.02499955, 0.1303983, 1.389507, 1.243295, 5.567112, 0.06985916, 5.766482, 0.09652788, 0.7399062, 7.394956, 5.098684, 4.698758, 5.093282, 19.75718, 7.000248, 17.39628, 22.9984, 10.00056, 3636.448, 1.218203
0.01493676, 0.454369, 0.02499966, 0.1303967, 1.389476, 1.243232, 5.567711, 0.06985875, 5.766467, 0.09653526, 0.7399015, 7.394506, 5.098552, 4.698634, 5.093159, 19.75642, 7.000261, 17.39619, 22.99842, 10.00055, 3636.448, 1.218184
0.01493672, 0.4543689, 0.02499977, 0.1303951, 1.389443, 1.24316, 5.56831, 0.06985836, 5.766451, 0.09654243, 0.7398968, 7.394036, 5.098415, 4.698505, 5.093045, 19.75562, 7.000275, 17.3961, 22.99846, 10.00054, 3636.447, 1.218164
0.01493667, 0.4543688, 0.02499988, 0.1303934, 1.38941, 1.243077, 5.568908, 0.069858, 5.766435, 0.09654941, 0.7398921, 7.393549, 5.098272, 4.698372, 5.092942, 19.7548, 7.000289, 17.39603, 22.99849, 10.00053, 3636.447, 1.218142
0.01493662, 0.4543687, 0.02499998, 0.1303917, 1.389376, 1.242983, 5.569506, 0.06985766, 5.766419, 0.09655619, 0.7398874, 7.393045, 5.098125, 4.698235, 5.09285, 19.75395, 7.000304, 17.39596, 22.99852, 10.00052, 3636.447, 1.218119
0.01493656, 0.4543685, 0.02500008, 0.13039, 1.389342, 1.242877, 5.570102, 0.06985732, 5.766404, 0.09656276, 0.7398826, 7.392525, 5.097973, 4.698093, 5.092769, 19.75307, 7.00032, 17.3959, 22.99856, 10.00051, 3636.446, 1.218095
0.01493651, 0.4543684, 0.02500018, 0.1303882, 1.389306, 1.242758, 5.570697, 0.06985702, 5.766388, 0.09656913, 0.7398779, 7.39199, 5.097818, 4.697949, 5.092699, 19.75218, 7.000337, 17.39585, 22.9986, 10.0005, 3636.445, 1.21807
0.01493645, 0.4543683, 0.02500028, 0.1303864, 1.38927, 1.242627, 5.57129, 0.06985673, 5.766373, 0.09657529, 0.7398732, 7.39144, 5.097659, 4.697802, 5.09264, 19.75127, 7.000354, 17.39581, 22.99863, 10.00048, 3636.444, 1.218043
0.01493638, 0.4543682, 0.02500038, 0.1303846, 1.389233, 1.242483, 5.571879, 0.06985644, 5.766358, 0.09658124, 0.7398684, 7.390877, 5.097496, 4.697651, 5.092594, 19.75034, 7.000373, 17.39578, 22.99868, 10.00047, 3636.443, 1.218016
0.01493632, 0.4543681, 0.02500047, 0.1303828, 1.389196, 1.242325, 5.572467, 0.06985618, 5.766344, 0.09658045, 0.7398703, 7.390301, 5.09733, 4.697499, 5.092559, 19.7494, 7.000392, 17.39576, 22.99872, 10.00046, 3636.441, 1.217988
0.01493625, 0.4543679, 0.02500056, 0.1303809, 1.389158, 1.242156, 5.57305, 0.06985594, 5.766329, 0.09657592, 0.7398762, 7.389713, 5.097161, 4.697344, 5.092537, 19.74845, 7.000412, 17.39574, 22.99876, 10.00044, 3636.44, 1.217958
0.01493617, 0.4543678, 0.02500064, 0.130379, 1.38912, 1.241975, 5.573628, 0.0698557, 5.766315, 0.09657196, 0.7398821, 7.389114, 5.09699, 4.697188, 5.092528, 19.74748, 7.000432, 17.39573, 22.9988, 10.00043, 3636.438, 1.217929
0.01493609, 0.4543677, 0.02500072, 0.1303771, 1.389082, 1.241785, 5.574198, 0.06985549, 5.766302, 0.09656853, 0.739888, 7.388506, 5.096817, 4.69703, 5.092531, 19.7465, 7.000454, 17.39573, 22.99885, 10.00041, 3636.436, 1.217898
0.01493601, 0.4543676, 0.0250008, 0.1303751, 1.389043, 1.241586, 5.574759, 0.06985529, 5.766289, 0.09656557, 0.739894, 7.387888, 5.096642, 4.696871, 5.092546, 19.74552, 7.000476, 17.39573, 22.99889, 10.0004, 3636.434, 1.217867
0.01493593, 0.4543675, 0.02500088, 0.1303731, 1.389004, 1.24138, 5.575308, 0.06985511, 5.766277, 0.09656301, 0.7399001, 7.387263, 5.096466, 4.696712, 5.092574, 19.74454, 7.000498, 17.39575, 22.99894, 10.00038, 3636.432, 1.217835
0.01493584, 0.4543673, 0.02500095, 0.1303711, 1.388964, 1.241167, 5.575847, 0.06985494, 5.766265, 0.09656081, 0.7399063, 7.386631, 5.096288, 4.696552, 5.092614, 19.74355, 7.000521, 17.39577, 22.99899, 10.00036, 3636.429, 1.217802
0.01493575, 0.4543672, 0.02500102, 0.1303691, 1.388924, 1.240948, 5.576371, 0.0698548, 5.766254, 0.09655892, 0.7399125, 7.385993, 5.09611, 4.696393, 5.092667, 19.74256, 7.000545, 17.39579, 22.99903, 10.00035, 3636.426, 1.217769
0.01493566, 0.4543671, 0.02500108, 0.1303671, 1.388885, 1.240723, 5.576882, 0.06985467, 5.766243, 0.09655732, 0.7399188, 7.385351, 5.095932, 4.696233, 5.092732, 19.74157, 7.000569, 17.39582, 22.99908, 10.00033, 3636.423, 1.217736
0.01493556, 0.454367, 0.02500113, 0.130365, 1.388845, 1.240494, 5.577377, 0.06985456, 5.766233, 0.09655596, 0.7399253, 7.384705, 5.095754, 4.696074, 5.092811, 19.74058, 7.000594, 17.39586, 22.99913, 10.00032, 3636.42, 1.217701
0.01493546, 0.4543669, 0.02500119, 0.1303629, 1.388805, 1.24026, 5.577856, 0.06985448, 5.766224, 0.09655483, 0.7399319, 7.384056, 5.095576, 4.695917, 5.092901, 19.7396, 7.000619, 17.39591, 22.99917, 10.0003, 3636.417, 1.217667
0.01493535, 0.4543667, 0.02500124, 0.1303608, 1.388765, 1.240023, 5.578318, 0.06985441, 5.766215, 0.09655389, 0.7399386, 7.383407, 5.095399, 4.69576, 5.093003, 19.73862, 7.000645, 17.39596, 22.99922, 10.00028, 3636.415, 1.217633
0.01493525, 0.4543666, 0.02500128, 0.1303587, 1.388725, 1.239784, 5.578761, 0.06985436, 5.766208, 0.09655312, 0.7399455, 7.382757, 5.095223, 4.695606, 5.093118, 19.73766, 7.000671, 17.39602, 22.99927, 10.00027, 3636.411, 1.217598
0.01493514, 0.4543665, 0.02500132, 0.1303567, 1.388686, 1.239542, 5.579185, 0.06985433, 5.766201, 0.09655249, 0.7399526, 7.382108, 5.095048, 4.695453, 5.093244, 19.73671, 7.000697, 17.39609, 22.99932, 10.00025, 3636.408, 1.217563
0.01493502, 0.4543664, 0.02500135, 0.1303546, 1.388646, 1.239298, 5.579589, 0.06985431, 5.766195, 0.096552, 0.7399598, 7.381461, 5.094876, 4.695303, 5.093381, 19.73577, 7.000724, 17.39616, 22.99936, 10.00023, 3636.404, 1.217527
0.01493491, 0.4543664, 0.02500138, 0.1303525, 1.388607, 1.239054, 5.579973, 0.06985432, 5.766191, 0.09655162, 0.7399672, 7.380817, 5.094705, 4.695156, 5.093529, 19.73484, 7.000751, 17.39624, 22.99941, 10.00022, 3636.401, 1.217492
0.01493479, 0.4543663, 0.0250014, 0.1303504, 1.388569, 1.238811, 5.580337, 0.06985434, 5.766186, 0.09655134, 0.7399747, 7.380178, 5.094537, 4.695011, 5.093688, 19.73393, 7.000778, 17.39632, 22.99945, 10.0002, 3636.397, 1.217457
0.01493466, 0.4543662, 0.02500142, 0.1303483, 1.38853, 1.238569, 5.580678, 0.06985439, 5.766183, 0.09655116, 0.7399825, 7.379544, 5.094372, 4.69487, 5.093858, 19.73304, 7.000805, 17.39641, 22.9995, 10.00019, 3636.394, 1.217422
0.01493454, 0.4543661, 0.02500143, 0.1303462, 1.388492, 1.238331, 5.580997, 0.06985444, 5.76618, 0.09655105, 0.7399904, 7.378917, 5.09421, 4.694733, 5.094037, 19.73217, 7.000832, 17.3965, 22.99954, 10.00017, 3636.39, 1.217387
0.01493441, 0.454366, 0.02500144, 0.1303442, 1.388455, 1.238096, 5.581294, 0.06985451, 5.766178, 0.096551, 0.7399985, 7.378297, 5.094051, 4.694599, 5.094225, 19.73132, 7.00086, 17.3966, 22.99958, 10.00016, 3636.386, 1.217352
0.01493428, 0.4543659, 0.02500144, 0.1303421, 1.388418, 1.237866, 5.581568, 0.0698546, 5.766178, 0.09655102, 0.7400068, 7.377686, 5.093896, 4.69447, 5.094423, 19.73049, 7.000887, 17.3967, 22.99961, 10.00014, 3636.382, 1.217318
0.01493415, 0.4543658, 0.02500144, 0.1303401, 1.388382, 1.237643, 5.581819, 0.06985471, 5.766178, 0.09655108, 0.7400153, 7.377084, 5.093746, 4.694345, 5.094628, 19.72969, 7.000915, 17.39681, 22.99965, 10.00013, 3636.378, 1.217284
0.01493402, 0.4543658, 0.02500143, 0.1303381, 1.388346, 1.237428, 5.582046, 0.06985483, 5.76618, 0.09655118, 0.740024, 7.376493, 5.093599, 4.694225, 5.094841, 19.72891, 7.000943, 17.39692, 22.99968, 10.00012, 3636.375, 1.21725
0.01493388, 0.4543657, 0.02500142, 0.1303361, 1.388311, 1.237222, 5.582248, 0.06985496, 5.766181, 0.09655132, 0.7400329, 7.375913, 5.093457, 4.694109, 5.09506, 19.72817, 7.00097, 17.39704, 22.99972, 10.0001, 3636.371, 1.217217
0.01493374, 0.4543656, 0.0250014, 0.1303341, 1.388277, 1.237025, 5.582426, 0.06985511, 5.766185, 0.09655149, 0.7400419, 7.375345, 5.09332, 4.693999, 5.095286, 19.72745, 7.000998, 17.39715, 22.99974, 10.00009, 3636.367, 1.217185
0.0149336, 0.4543656, 0.02500138, 0.1303321, 1.388243, 1.23684, 5.58258, 0.06985526, 5.766189, 0.09655167, 0.7400512, 7.374791, 5.093188, 4.693894, 5.095517, 19.72676, 7.001025, 17.39727, 22.99977, 10.00008, 3636.363, 1.217153
0.01493346, 0.4543655, 0.02500135, 0.1303302, 1.388211, 1.236667, 5.582708, 0.06985541, 5.766194, 0.09655187, 0.7400606, 7.374251, 5.093061, 4.693795, 5.095753, 19.7261, 7.001052, 17.39739, 22.99979, 10.00007, 3636.36, 1.217122
0.01493332, 0.4543655, 0.02500131, 0.1303283, 1.388178, 1.236507, 5.582812, 0.06985559, 5.7662, 0.0965521, 0.7400702, 7.373726, 5.09294, 4.693702, 5.095993, 19.72548, 7.001079, 17.39752, 22.99982, 10.00006, 3636.356, 1.217091
0.01493317, 0.4543654, 0.02500128, 0.1303264, 1.388147, 1.23636, 5.582891, 0.06985576, 5.766207, 0.09655231, 0.74008, 7.373217, 5.092824, 4.693614, 5.096236, 19.72488, 7.001105, 17.39765, 22.99984, 10.00006, 3636.354, 1.217061
0.01493303, 0.4543654, 0.02500123, 0.1303246, 1.388117, 1.236228, 5.582944, 0.06985594, 5.766214, 0.09655254, 0.74009, 7.372724, 5.092715, 4.693532, 5.096481, 19.72432, 7.001132, 17.39778, 22.99986, 10.00005, 3636.35, 1.217032
0.01493288, 0.4543653, 0.02500119, 0.1303228, 1.388087, 1.236111, 5.582972, 0.06985613, 5.766223, 0.09655277, 0.7401002, 7.372248, 5.092611, 4.693456, 5.096729, 19.7238, 7.001157, 17.39791, 22.99987, 10.00004, 3636.347, 1.217004
0.01493273, 0.4543653, 0.02500114, 0.1303211, 1.388059, 1.236009, 5.582975, 0.06985632, 5.766233, 0.09655299, 0.7401105, 7.37179, 5.092514, 4.693387, 5.096977, 19.72331, 7.001183, 17.39804, 22.99988, 10.00004, 3636.344, 1.216977
0.01493258, 0.4543653, 0.02500108, 0.1303194, 1.388031, 1.235924, 5.582953, 0.0698565, 5.766243, 0.09655321, 0.740121, 7.37135, 5.092423, 4.693324, 5.097226, 19.72285, 7.001208, 17.39817, 22.99988, 10.00003, 3636.341, 1.216951
0.01493243, 0.4543653, 0.02500102, 0.1303177, 1.388004, 1.235853, 5.582908, 0.0698567, 5.766255, 0.09655341, 0.7401317, 7.370928, 5.092338, 4.693267, 5.097475, 19.72244, 7.001233, 17.3983, 22.99989, 10.00003, 3636.339, 1.216925
0.01493228, 0.4543652, 0.02500096, 0.1303161, 1.387978, 1.235797, 5.582839, 0.0698569, 5.766267, 0.0965536, 0.7401425, 7.370526, 5.09226, 4.693217, 5.097723, 19.72206, 7.001257, 17.39844, 22.99989, 10.00003, 3636.336, 1.216901
0.01493213, 0.4543652, 0.02500089, 0.1303145, 1.387953, 1.235755, 5.582749, 0.06985709, 5.76628, 0.09655377, 0.7401535, 7.370144, 5.092188, 4.693173, 5.09797, 19.72171, 7.001281, 17.39857, 22.99989, 10.00003, 3636.334, 1.216877
0.01493198, 0.4543652, 0.02500082, 0.130313, 1.387929, 1.235726, 5.58264, 0.06985729, 5.766294, 0.09655393, 0.7401646, 7.369781, 5.092124, 4.693136, 5.098214, 19.72141, 7.001305, 17.3987, 22.99988, 10.00003, 3636.332, 1.216855
0.01493182, 0.4543652, 0.02500075, 0.1303115, 1.387905, 1.235709, 5.582511, 0.06985749, 5.766309, 0.09655406, 0.7401759, 7.369439, 5.092065, 4.693106, 5.098456, 19.72114, 7.001327, 17.39884, 22.99987, 10.00003, 3636.33, 1.216834
0.01493167, 0.4543652, 0.02500067, 0.13031, 1.387883, 1.235704, 5.582366, 0.06985768, 5.766325, 0.09655417, 0.7401873, 7.369117, 5.092014, 4.693082, 5.098695, 19.72091, 7.001349, 17.39897, 22.99986, 10.00003, 3636.328, 1.216814
0.01493152, 0.4543652, 0.02500059, 0.1303087, 1.387861, 1.23571, 5.582204, 0.06985787, 5.766341, 0.09655425, 0.7401989, 7.368816, 5.091969, 4.693064, 5.098931, 19.72071, 7.00137, 17.39909, 22.99985, 10.00003, 3636.327, 1.216795
0.01493137, 0.4543652, 0.02500051, 0.1303073, 1.387841, 1.235728, 5.582028, 0.06985806, 5.766357, 0.09655431, 0.7402105, 7.368536, 5.091931, 4.693053, 5.099162, 19.72056, 7.001391, 17.39922, 22.99984, 10.00004, 3636.325, 1.216778
0.01493121, 0.4543653, 0.02500042, 0.1303061, 1.387821, 1.235756, 5.581839, 0.06985825, 5.766375, 0.09655432, 0.7402223, 7.368276, 5.091899, 4.693048, 5.099389, 19.72043, 7.001411, 17.39934, 22.99982, 10.00004, 3636.324, 1.216762
0.01493106, 0.4543653, 0.02500033, 0.1303048, 1.387803, 1.235794, 5.581637, 0.06985842, 5.766394, 0.09655432, 0.7402342, 7.368037, 5.091875, 4.69305, 5.09961, 19.72035, 7.00143, 17.39946, 22.9998, 10.00005, 3636.323, 1.216747
0.01493091, 0.4543653, 0.02500024, 0.1303037, 1.387785, 1.235842, 5.581425, 0.0698586, 5.766412, 0.09655427, 0.7402462, 7.367818, 5.091856, 4.693057, 5.099826, 19.72029, 7.001449, 17.39958, 22.99978, 10.00005, 3636.322, 1.216733
0.01493076, 0.4543653, 0.02500015, 0.1303026, 1.387768, 1.2359, 5.581202, 0.06985877, 5.766432, 0.09655419, 0.7402583, 7.36762, 5.091844, 4.69307, 5.100036, 19.72027, 7.001466, 17.39969, 22.99976, 10.00006, 3636.321, 1.216721
0.01493061, 0.4543654, 0.02500005, 0.1303015, 1.387752, 1.235967, 5.580971, 0.06985892, 5.766451, 0.09655406, 0.7402706, 7.367442, 5.091837, 4.693089, 5.10024, 19.72028, 7.001483, 17.3998, 22.99974, 10.00006, 3636.321, 1.21671
0.01493046, 0.4543654, 0.02499996, 0.1303006, 1.387737, 1.236043, 5.580733, 0.06985907, 5.766472, 0.0965539, 0.7402829, 7.367283, 5.091837, 4.693113, 5.100437, 19.72032, 7.0015, 17.3999, 22.99971, 10.00007, 3636.32, 1.2167
0.01493031, 0.4543655, 0.02499986, 0.1302996, 1.387722, 1.236128, 5.580489, 0.06985921, 5.766493, 0.09655368, 0.7402952, 7.367144, 5.091842, 4.693142, 5.100627, 19.72039, 7.001515, 17.4, 22.99969, 10.00008, 3636.32, 1.216691
0.01493017, 0.4543655, 0.02499976, 0.1302988, 1.387709, 1.236221, 5.580239, 0.06985935, 5.766514, 0.09655343, 0.7403077, 7.367023, 5.091853, 4.693177, 5.10081, 19.72049, 7.00153, 17.40009, 22.99966, 10.00009, 3636.32, 1.216684
